tweet_id,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,date,breed,predict_conf,dog
792883833364439040,12.0,10,Bailey,,4964.0,12666.0,2016-10-31,jack-o'-lantern,0.999306,False
792773781206999040,12.0,10,Monster,,1963.0,8209.0,2016-10-30,Yorkshire_terrier,0.912804,True
792394556390137856,12.0,10,BeBe,,4998.0,15128.0,2016-10-29,cocker_spaniel,0.746387,True
792050063153438720,11.0,10,Remus,,2088.0,8029.0,2016-10-28,komondor,0.942856,True
791672322847637504,13.0,10,,,3661.0,13129.0,2016-10-27,golden_retriever,0.705092,True
791406955684368384,12.0,10,Levi,,4797.0,14670.0,2016-10-26,Pembroke,0.972629,True
791312159183634433,12.0,10,Mabel,,2963.0,9841.0,2016-10-26,miniature_pinscher,0.892925,True
790987426131050500,12.0,10,Misty,,2483.0,11089.0,2016-10-25,cocker_spaniel,0.349195,True
790946055508652032,12.0,10,Betty,,5496.0,18601.0,2016-10-25,dishwasher,0.700466,False
790946055508652032,12.0,10,Betty,puppo,5496.0,18601.0,2016-10-25,dishwasher,0.700466,False
790698755171364864,12.0,10,Mosby,,2203.0,9158.0,2016-10-24,Bernese_mountain_dog,0.996541,True
790581949425475584,11.0,10,Duke,,8183.0,22473.0,2016-10-24,refrigerator,0.998886,False
790337589677002753,12.0,10,Maggie,,2167.0,8740.0,2016-10-23,Pembroke,0.658808,True
790277117346975746,11.0,10,Bruce,,3732.0,14081.0,2016-10-23,Labrador_retriever,0.427742,True
789986466051088384,12.0,10,Happy,,2704.0,10369.0,2016-10-23,tub,0.479477,False
789628658055020548,13.0,10,Eli,,2080.0,8448.0,2016-10-22,chow,0.260702,True
789599242079838210,12.0,10,Brownie,,2279.0,7620.0,2016-10-21,Chesapeake_Bay_retriever,0.8788219999999999,True
789530877013393408,12.0,10,Rizzy,,3942.0,13188.0,2016-10-21,schipperke,0.363272,True
789268448748703744,10.0,10,Stella,,3014.0,10196.0,2016-10-21,malamute,0.81286,True
789137962068021249,12.0,10,Bo,,3244.0,10875.0,2016-10-20,Chihuahua,0.746135,True
788908386943430656,11.0,10,Lucy,,14409.0,30653.0,2016-10-20,remote_control,0.8815379999999999,False
788765914992902144,12.0,10,Butter,,12014.0,30658.0,2016-10-19,cocker_spaniel,0.500509,True
788412144018661376,11.0,10,Dexter,,5990.0,16060.0,2016-10-18,golden_retriever,0.805238,True
788178268662984705,13.0,10,,,2488.0,8100.0,2016-10-18,Samoyed,0.73548,True
788150585577050112,13.0,10,Leo,,1510.0,6865.0,2016-10-17,chow,0.814145,True
788039637453406209,12.0,10,,,1535.0,6867.0,2016-10-17,beach_wagon,0.362925,False
787810552592695296,11.0,10,Frank,,3540.0,9717.0,2016-10-17,pug,0.362835,True
787717603741622272,13.0,10,Tonks,,3240.0,11416.0,2016-10-16,German_shepherd,0.992339,True
787717603741622272,13.0,10,Tonks,puppo,3240.0,11416.0,2016-10-16,German_shepherd,0.992339,True
787397959788929025,11.0,10,Moose,,3300.0,12120.0,2016-10-15,Chihuahua,0.900483,True
787322443945877504,10.0,10,Lincoln,,2032.0,8726.0,2016-10-15,seat_belt,0.747739,False
786963064373534720,12.0,10,Rory,,9327.0,29725.0,2016-10-14,golden_retriever,0.915303,True
786709082849828864,9.75,10,Logan,,7069.0,20296.0,2016-10-13,Pomeranian,0.467321,True
786709082849828864,75.0,10,Logan,,7069.0,20296.0,2016-10-13,Pomeranian,0.467321,True
786664955043049472,12.0,10,,,2996.0,11957.0,2016-10-13,Leonberg,0.512034,True
786595970293370880,11.0,10,Dale,,3601.0,10497.0,2016-10-13,Pembroke,0.709512,True
786363235746385920,13.0,10,Rizzo,doggo,4072.0,12189.0,2016-10-13,golden_retriever,0.929266,True
786363235746385920,13.0,10,Rizzo,,4072.0,12189.0,2016-10-13,golden_retriever,0.929266,True
786233965241827333,11.0,10,Mattie,,5571.0,17178.0,2016-10-12,Labrador_retriever,0.478193,True
785927819176054784,12.0,10,Lucy,,3652.0,12696.0,2016-10-11,teddy,0.97207,False
785872687017132033,12.0,10,Rusty,,2130.0,7489.0,2016-10-11,Great_Pyrenees,0.392108,True
785639753186217984,10.0,10,Pinot,doggo,2561.0,8735.0,2016-10-11,porcupine,0.978042,False
785639753186217984,10.0,10,Pinot,,2561.0,8735.0,2016-10-11,porcupine,0.978042,False
785639753186217984,10.0,10,Pinot,pupper,2561.0,8735.0,2016-10-11,porcupine,0.978042,False
785533386513321988,11.0,10,Dallas,,2334.0,10183.0,2016-10-10,miniature_pinscher,0.4360229999999999,True
785264754247995392,12.0,10,Doc,,1911.0,8128.0,2016-10-09,teddy,0.6748930000000001,False
785170936622350336,11.0,10,Hero,,5639.0,13491.0,2016-10-09,seat_belt,0.891193,False
784826020293709826,13.0,10,Rusty,,3712.0,11310.0,2016-10-08,chow,0.0903414,True
784517518371221505,11.0,10,Frankie,,2970.0,10039.0,2016-10-07,malamute,0.757764,True
784431430411685888,12.0,10,Stormy,,1491.0,6329.0,2016-10-07,miniature_poodle,0.744819,True
783839966405230592,13.0,10,Riley,,12643.0,33689.0,2016-10-06,quilt,0.333739,False
783821107061198850,12.0,10,Mairi,,2269.0,8209.0,2016-10-06,Lakeland_terrier,0.265659,True
783695101801398276,12.0,10,Loomis,,3737.0,11650.0,2016-10-05,chow,0.314265,True
783466772167098368,11.0,10,Finn,,2608.0,9468.0,2016-10-05,Chihuahua,0.789,True
783391753726550016,13.0,10,Godi,,6441.0,18908.0,2016-10-04,Norwegian_elkhound,0.87713,True
783334639985389568,12.0,10,Dave,,13616.0,32651.0,2016-10-04,Cardigan,0.593858,True
783085703974514689,11.0,10,Earl,,2565.0,9112.0,2016-10-03,Chesapeake_Bay_retriever,0.240602,True
782969140009107456,12.0,10,Cali,,8521.0,26949.0,2016-10-03,seat_belt,0.474292,False
782747134529531904,11.0,10,Deacon,doggo,1604.0,8310.0,2016-10-03,golden_retriever,0.560699,True
782747134529531904,11.0,10,Deacon,,1604.0,8310.0,2016-10-03,golden_retriever,0.560699,True
782722598790725632,10.0,10,Penny,,6238.0,19250.0,2016-10-02,Irish_setter,0.574557,True
782598640137187329,11.0,10,Timmy,,2184.0,8694.0,2016-10-02,malamute,0.8408709999999999,True
782305867769217024,12.0,10,Sampson,doggo,6470.0,18630.0,2016-10-01,briard,0.5044270000000001,True
782305867769217024,12.0,10,Sampson,,6470.0,18630.0,2016-10-01,briard,0.5044270000000001,True
781955203444699136,11.0,10,Chipson,,3920.0,12357.0,2016-09-30,pool_table,0.179568,False
781661882474196992,5.0,10,,,3129.0,11634.0,2016-09-30,Pembroke,0.438087,True
781524693396357120,12.0,10,,,6426.0,23163.0,2016-09-29,tennis_ball,0.994712,False
781251288990355457,11.0,10,Oakley,,2458.0,9428.0,2016-09-28,Mexican_hairless,0.8877709999999999,True
781163403222056960,10.0,10,,,3168.0,10895.0,2016-09-28,Shetland_sheepdog,0.973841,True
780931614150983680,13.0,10,,,8536.0,24192.0,2016-09-28,padlock,0.731564,False
780931614150983680,13.0,10,,puppo,8536.0,24192.0,2016-09-28,padlock,0.731564,False
780858289093574656,10.0,10,Dash,,2328.0,8033.0,2016-09-27,Chesapeake_Bay_retriever,0.488555,True
780800785462489090,11.0,10,Koda,,1505.0,6141.0,2016-09-27,Siberian_husky,0.951963,True
780601303617732608,12.0,10,Hercules,,3839.0,13525.0,2016-09-27,Saint_Bernard,0.995143,True
780543529827336192,12.0,10,,,2032.0,7040.0,2016-09-26,golden_retriever,0.628312,True
780459368902959104,11.0,10,Bear,,1224.0,5892.0,2016-09-26,Great_Dane,0.3824909999999999,True
780192070812196864,11.0,10,,,2589.0,9712.0,2016-09-25,vizsla,0.144012,True
779834332596887552,11.0,10,Scout,,8237.0,21252.0,2016-09-25,golden_retriever,0.99383,True
779377524342161408,12.0,10,,,3613.0,9831.0,2016-09-23,sundial,0.170921,False
779377524342161408,12.0,10,,pupper,3613.0,9831.0,2016-09-23,sundial,0.170921,False
779123168116150273,12.0,10,Reggie,,4207.0,13206.0,2016-09-23,toy_poodle,0.43108,True
779056095788752897,13.0,10,,,5247.0,16500.0,2016-09-22,Chihuahua,0.721188,True
778990705243029504,11.0,10,Jay,,8437.0,22342.0,2016-09-22,cocker_spaniel,0.7153510000000001,True
778748913645780993,11.0,10,Mya,,1562.0,7717.0,2016-09-22,Staffordshire_bullterrier,0.351434,True
778650543019483137,10.0,10,Strider,,1729.0,6430.0,2016-09-21,German_shepherd,0.515699,True
778624900596654080,11.0,10,Penny,,1176.0,5177.0,2016-09-21,Airedale,0.786089,True
778408200802557953,14.0,10,,,5023.0,15135.0,2016-09-21,Pembroke,0.8483620000000001,True
778383385161035776,13.0,10,Nala,,1271.0,6515.0,2016-09-21,collie,0.3452659999999999,True
778286810187399168,11.0,10,Stanley,,3836.0,11576.0,2016-09-20,Boston_bull,0.3220699999999999,True
778039087836069888,12.0,10,,,3065.0,9417.0,2016-09-20,German_shepherd,0.717776,True
778039087836069888,12.0,10,,pupper,3065.0,9417.0,2016-09-20,German_shepherd,0.717776,True
778027034220126208,11.27,10,Sophie,,1885.0,7320.0,2016-09-20,clumber,0.946718,True
778027034220126208,27.0,10,Sophie,,1885.0,7320.0,2016-09-20,clumber,0.946718,True
778027034220126208,27.0,10,Sophie,pupper,1885.0,7320.0,2016-09-20,clumber,0.946718,True
777885040357281792,3.0,10,Wesley,,1893.0,7078.0,2016-09-19,Afghan_hound,0.123529,True
777684233540206592,12.0,10,,,3403.0,12518.0,2016-09-19,cocker_spaniel,0.253442,True
777621514455814149,12.0,10,Derek,,2910.0,9742.0,2016-09-18,chow,0.999823,True
777189768882946048,12.0,10,Jeffrey,,4999.0,15921.0,2016-09-17,Chihuahua,0.988412,True
776813020089548800,12.0,10,Solomon,,1405.0,5444.0,2016-09-16,toy_poodle,0.51661,True
776477788987613185,11.0,10,Huck,,3249.0,9858.0,2016-09-15,Labrador_retriever,0.8848389999999999,True
776477788987613185,11.0,10,Huck,pupper,3249.0,9858.0,2016-09-15,Labrador_retriever,0.8848389999999999,True
776218204058357768,13.0,10,,,18497.0,33345.0,2016-09-15,Samoyed,0.940326,True
776218204058357768,13.0,10,,floofer,18497.0,33345.0,2016-09-15,Samoyed,0.940326,True
776201521193218049,10.0,10,O,,2919.0,10681.0,2016-09-14,Rottweiler,0.502228,True
776113305656188928,11.0,10,Sampson,,5068.0,13102.0,2016-09-14,mousetrap,0.777468,False
776113305656188928,11.0,10,Sampson,pupper,5068.0,13102.0,2016-09-14,mousetrap,0.777468,False
776088319444877312,10.0,10,,,179.0,2045.0,2016-09-14,web_site,0.999916,False
775842724423557120,12.0,10,Blue,,3116.0,13022.0,2016-09-13,chow,0.520022,True
775733305207554048,11.0,10,Anakin,doggo,4627.0,15413.0,2016-09-13,long-horned_beetle,0.6138520000000001,False
775733305207554048,11.0,10,Anakin,,4627.0,15413.0,2016-09-13,long-horned_beetle,0.6138520000000001,False
775729183532220416,13.0,10,,,5302.0,14361.0,2016-09-13,web_site,0.989407,False
775364825476165632,11.0,10,Finley,doggo,3472.0,8295.0,2016-09-12,beagle,0.571229,True
775364825476165632,11.0,10,Finley,,3472.0,8295.0,2016-09-12,beagle,0.571229,True
775085132600442880,13.0,10,Tucker,,5488.0,17281.0,2016-09-11,chow,0.316565,True
774757898236878852,12.0,10,Finley,,2035.0,9462.0,2016-09-10,toy_poodle,0.7199409999999999,True
774639387460112384,10.0,10,Sprinkles,,2013.0,7508.0,2016-09-10,Walker_hound,0.6275930000000001,True
774314403806253056,14.0,10,,,6478.0,24167.0,2016-09-09,Eskimo_dog,0.5960449999999999,True
773985732834758656,11.0,10,Winnie,,4492.0,11925.0,2016-09-08,giant_panda,0.4511489999999999,False
773985732834758656,11.0,10,Winnie,pupper,4492.0,11925.0,2016-09-08,giant_panda,0.4511489999999999,False
773922284943896577,12.0,10,Heinrich,,1999.0,7110.0,2016-09-08,Pomeranian,0.554331,True
773704687002451968,12.0,10,Loki,,1891.0,7317.0,2016-09-08,silky_terrier,0.324251,True
773670353721753600,10.0,10,Shakespeare,,1501.0,5935.0,2016-09-07,Old_English_sheepdog,0.969311,True
773547596996571136,11.0,10,Chelsea,,7126.0,24553.0,2016-09-07,Norwegian_elkhound,0.372202,True
773547596996571136,11.0,10,Chelsea,pupper,7126.0,24553.0,2016-09-07,Norwegian_elkhound,0.372202,True
773308824254029826,12.0,10,Bungalo,,8640.0,25846.0,2016-09-06,shopping_cart,0.572349,False
773247561583001600,10.0,10,Chip,,3699.0,10414.0,2016-09-06,seat_belt,0.713588,False
773191612633579521,12.0,10,Grey,,4736.0,11117.0,2016-09-06,Blenheim_spaniel,0.427766,True
772877495989305348,11.0,10,,,4501.0,9555.0,2016-09-05,tabby,0.218303,False
772826264096874500,11.0,10,Roosevelt,,2669.0,8842.0,2016-09-05,basset,0.915351,True
772581559778025472,10.0,10,a,,1968.0,7192.0,2016-09-04,Newfoundland,0.574345,True
772193107915964416,12.0,10,Willem,,1612.0,6665.0,2016-09-03,Pembroke,0.3679449999999999,True
772193107915964416,12.0,10,Willem,pupper,1612.0,6665.0,2016-09-03,Pembroke,0.3679449999999999,True
772152991789019136,10.0,10,,,1300.0,4181.0,2016-09-03,golden_retriever,0.275318,True
772117678702071809,12.0,10,Jack,,848.0,4165.0,2016-09-03,Labrador_retriever,0.217821,True
772114945936949249,10.0,10,Finn,,546.0,3005.0,2016-09-03,Chihuahua,0.803293,True
772102971039580160,11.0,10,Penny,,1065.0,4448.0,2016-09-03,Pembroke,0.54178,True
771770456517009408,11.0,10,Davey,,3924.0,13356.0,2016-09-02,papillon,0.53318,True
771500966810099713,12.0,10,Dakota,,3018.0,9167.0,2016-09-02,Labrador_retriever,0.833952,True
771380798096281600,11.0,10,Fizz,,5912.0,11746.0,2016-09-01,collie,0.503728,True
771136648247640064,11.0,10,Dixie,,3357.0,10223.0,2016-09-01,bathtub,0.36866,False
771102124360998913,12.0,10,Charlie,,1663.0,6898.0,2016-08-31,Labrador_retriever,0.568789,True
771014301343748096,7.0,10,,,1782.0,7032.0,2016-08-31,meerkat,0.202335,False
770787852854652928,10.0,10,Winston,,1415.0,5498.0,2016-08-31,Bernese_mountain_dog,0.787812,True
770772759874076672,11.0,10,Sebastian,,1626.0,5749.0,2016-08-30,chow,0.979515,True
770655142660169732,11.0,10,very,,2013.0,8130.0,2016-08-30,Madagascar_cat,0.494803,False
770414278348247044,11.0,10,Al,,2390.0,6987.0,2016-08-30,maillot,0.5805279999999999,False
770293558247038976,10.0,10,Jackson,,1718.0,6923.0,2016-08-29,Italian_greyhound,0.931668,True
770069151037685760,10.0,10,Carbon,,2651.0,8385.0,2016-08-29,Boston_bull,0.414965,True
769940425801170949,12.0,10,Klein,,11131.0,34948.0,2016-08-28,miniature_pinscher,0.796313,True
769695466921623552,13.0,10,Titan,,1926.0,7101.0,2016-08-28,pug,0.407117,True
769212283578875904,12.0,10,DonDon,,1969.0,5980.0,2016-08-26,golden_retriever,0.166538,True
768970937022709760,12.0,10,Kirby,,7574.0,16017.0,2016-08-26,Pomeranian,0.182358,True
768855141948723200,11.0,10,Jesse,,1034.0,4660.0,2016-08-25,chow,0.7202189999999999,True
768609597686943744,10.0,10,Lou,,1382.0,4580.0,2016-08-25,basenji,0.183283,True
768596291618299904,12.0,10,Oakley,,1473.0,5592.0,2016-08-24,Great_Pyrenees,0.729745,True
768473857036525572,11.0,10,Chevy,,3958.0,15110.0,2016-08-24,Labrador_retriever,0.73917,True
768193404517830656,8.0,10,Gerald,doggo,4080.0,12157.0,2016-08-23,lion,0.396984,False
768193404517830656,8.0,10,Gerald,,4080.0,12157.0,2016-08-23,lion,0.396984,False
767884188863397888,10.0,10,Tito,,1634.0,5309.0,2016-08-23,coral_reef,0.32774,False
767754930266464257,11.0,10,Philbert,,6221.0,17814.0,2016-08-22,vizsla,0.307794,True
767500508068192258,12.0,10,Louie,,2688.0,8295.0,2016-08-21,chow,0.483228,True
767191397493538821,13.0,10,,doggo,4406.0,13643.0,2016-08-21,patio,0.708665,False
767191397493538821,13.0,10,,,4406.0,13643.0,2016-08-21,patio,0.708665,False
767122157629476866,13.0,10,Rupert,,3261.0,11227.0,2016-08-20,toy_poodle,0.873841,True
766793450729734144,10.0,10,Rufus,,1565.0,5650.0,2016-08-20,beagle,0.451697,True
766693177336135680,11.0,10,Brudge,,918.0,4484.0,2016-08-19,Doberman,0.948355,True
766423258543644672,9.0,10,Shadoe,,1825.0,6671.0,2016-08-18,keeshond,0.995823,True
766313316352462849,12.0,10,Oscar,,2166.0,7493.0,2016-08-18,toy_poodle,0.966896,True
766069199026450432,12.0,10,Juno,,1003.0,4765.0,2016-08-18,redbone,0.484855,True
766008592277377025,11.0,10,Angel,,571.0,4149.0,2016-08-17,Welsh_springer_spaniel,0.7281529999999999,True
765719909049503744,12.0,10,Brat,,2475.0,8021.0,2016-08-17,golden_retriever,0.969518,True
765669560888528897,12.0,10,Tove,,1407.0,5760.0,2016-08-16,beagle,0.993333,True
765395769549590528,13.0,10,my,,3127.0,20539.0,2016-08-16,Pembroke,0.509491,True
765371061932261376,11.0,10,Louie,,2475.0,7842.0,2016-08-16,golden_retriever,0.829456,True
765371061932261376,11.0,10,Louie,pupper,2475.0,7842.0,2016-08-16,golden_retriever,0.829456,True
765222098633691136,10.0,10,Gromit,,3914.0,12902.0,2016-08-15,dalmatian,0.556595,True
764857477905154048,12.0,10,Aubie,,2029.0,7099.0,2016-08-14,Bernese_mountain_dog,0.7920590000000001,True
764259802650378240,10.0,10,Kota,,1745.0,6718.0,2016-08-13,German_shepherd,0.973677,True
763837565564780549,11.0,10,Alfie,,4858.0,14041.0,2016-08-11,malamute,0.375098,True
763183847194451968,8.0,10,Clark,,1702.0,6004.0,2016-08-10,miniature_poodle,0.354674,True
763103485927849985,10.0,10,Belle,,2602.0,8163.0,2016-08-09,seat_belt,0.685821,False
762699858130116608,11.0,10,Leela,,4190.0,13518.0,2016-08-08,kelpie,0.519047,True
762471784394268675,12.0,10,Glenn,,7612.0,12571.0,2016-08-08,Samoyed,0.540276,True
762464539388485633,12.0,10,Buddy,,4839.0,11503.0,2016-08-08,chow,0.999953,True
762316489655476224,11.0,10,Scout,,1298.0,5350.0,2016-08-07,African_grey,0.270468,False
762035686371364864,14.0,10,,,17919.0,35400.0,2016-08-06,home_theater,0.0631518,False
761976711479193600,12.0,10,Shelby,,2310.0,5992.0,2016-08-06,Labrador_retriever,0.475552,True
761745352076779520,11.0,10,,,979.0,4707.0,2016-08-06,paddle,0.3931179999999999,False
761672994376806400,10.0,10,,,33421.0,55016.0,2016-08-05,gondola,0.318851,False
761599872357261312,11.0,10,Sephie,,1336.0,4578.0,2016-08-05,Gordon_setter,0.240427,True
761334018830917632,10.0,10,Bruce,,1669.0,5792.0,2016-08-04,Norwegian_elkhound,0.8229360000000001,True
761292947749015552,11.0,10,Bonaparte,,1265.0,4957.0,2016-08-04,standard_poodle,0.6608930000000001,True
761227390836215808,10.0,10,Albert,,1775.0,5908.0,2016-08-04,cougar,0.306512,False
761004547850530816,11.0,10,Bo,,3952.0,12482.0,2016-08-04,golden_retriever,0.735163,True
760893934457552897,11.0,10,Wishes,doggo,1104.0,4228.0,2016-08-03,Blenheim_spaniel,0.113992,True
760893934457552897,11.0,10,Wishes,,1104.0,4228.0,2016-08-03,Blenheim_spaniel,0.113992,True
760656994973933572,11.0,10,Rose,,2210.0,7343.0,2016-08-03,golden_retriever,0.760546,True
760641137271070720,12.0,10,Theo,,1481.0,5485.0,2016-08-03,axolotl,0.132695,False
760539183865880579,12.0,10,Atlas,,4168.0,8399.0,2016-08-02,Samoyed,0.988013,True
760290219849637889,13.0,10,Rocco,,13140.0,29618.0,2016-08-02,Old_English_sheepdog,0.3022,True
760252756032651264,4.0,10,Fido,,995.0,4338.0,2016-08-01,radio_telescope,0.155279,False
760190180481531904,10.0,10,Sadie,,2079.0,6334.0,2016-08-01,balloon,0.917525,False
759923798737051648,10.0,10,,,6521.0,16284.0,2016-08-01,Labrador_retriever,0.324579,True
759846353224826880,11.0,10,Kirby,,2265.0,7433.0,2016-07-31,Sussex_spaniel,0.3553949999999999,True
759793422261743616,12.0,10,Maggie,doggo,2173.0,6620.0,2016-07-31,golden_retriever,0.985876,True
759793422261743616,12.0,10,Maggie,,2173.0,6620.0,2016-07-31,golden_retriever,0.985876,True
759793422261743616,12.0,10,Maggie,pupper,2173.0,6620.0,2016-07-31,golden_retriever,0.985876,True
759557299618865152,10.0,10,Emma,,1341.0,5202.0,2016-07-31,golden_retriever,0.763333,True
759447681597108224,11.0,10,Oakley,,2827.0,9418.0,2016-07-30,kuvasz,0.223148,True
759197388317847553,12.0,10,Luna,,2221.0,6725.0,2016-07-30,kuvasz,0.5113409999999999,True
759099523532779520,7.0,10,Toby,,4813.0,16101.0,2016-07-29,Shetland_sheepdog,0.1290339999999999,True
759047813560868866,11.0,10,Spencer,,2302.0,7227.0,2016-07-29,Labrador_retriever,0.778546,True
758854675097526272,11.0,10,Lilli,,1027.0,3904.0,2016-07-29,barrow,0.974047,False
758828659922702336,13.0,10,,doggo,4376.0,12376.0,2016-07-29,Chesapeake_Bay_retriever,0.480048,True
758828659922702336,13.0,10,,,4376.0,12376.0,2016-07-29,Chesapeake_Bay_retriever,0.480048,True
758740312047005698,12.0,10,Boston,,1824.0,6339.0,2016-07-28,Chesapeake_Bay_retriever,0.848514,True
758474966123810816,11.0,10,Brandonald,,1132.0,4227.0,2016-07-28,Pembroke,0.546145,True
758405701903519748,10.0,10,Odie,,2204.0,5756.0,2016-07-27,Chesapeake_Bay_retriever,0.702954,True
758355060040593408,11.0,10,Corey,,1245.0,3797.0,2016-07-27,Pembroke,0.987643,True
758041019896193024,9.0,10,,,433.0,3001.0,2016-07-26,bookshop,0.794272,False
757741869644341248,10.0,10,Leonard,,3710.0,7613.0,2016-07-26,skunk,0.609715,False
757725642876129280,11.0,10,Beckham,,1391.0,5022.0,2016-07-25,seat_belt,0.425176,False
757611664640446465,12.0,10,Cooper,,1272.0,5026.0,2016-07-25,bluetick,0.829259,True
757596066325864448,4.0,10,,,1219.0,4808.0,2016-07-25,doormat,0.8452559999999999,False
757400162377592832,13.0,10,,,7759.0,16743.0,2016-07-25,seat_belt,0.523926,False
757393109802180609,10.0,10,,doggo,2009.0,6462.0,2016-07-25,Labrador_retriever,0.787125,True
757393109802180609,10.0,10,,,2009.0,6462.0,2016-07-25,Labrador_retriever,0.787125,True
757354760399941633,8.0,10,Devón,,1637.0,4995.0,2016-07-24,Italian_greyhound,0.914667,True
756998049151549440,11.0,10,Oliver,,2271.0,6923.0,2016-07-23,golden_retriever,0.678555,True
756939218950160384,12.0,10,Jax,,2295.0,7342.0,2016-07-23,golden_retriever,0.790371,True
756939218950160384,12.0,10,Jax,pupper,2295.0,7342.0,2016-07-23,golden_retriever,0.790371,True
756651752796094464,11.0,10,Gert,,1511.0,5612.0,2016-07-23,Pembroke,0.294808,True
756526248105566208,13.0,10,,doggo,4169.0,11506.0,2016-07-22,geyser,0.991273,False
756526248105566208,13.0,10,,,4169.0,11506.0,2016-07-22,geyser,0.991273,False
756303284449767430,11.0,10,,,1231.0,4359.0,2016-07-22,golden_retriever,0.981652,True
756288534030475264,12.0,10,,,15071.0,28519.0,2016-07-22,conch,0.925621,False
756275833623502848,10.0,10,,,1738.0,7114.0,2016-07-21,Airedale,0.602957,True
756275833623502848,10.0,10,,puppo,1738.0,7114.0,2016-07-21,Airedale,0.602957,True
755955933503782912,12.0,10,,,3285.0,8092.0,2016-07-21,Pekinese,0.596882,True
755955933503782912,12.0,10,,pupper,3285.0,8092.0,2016-07-21,Pekinese,0.596882,True
755206590534418437,14.0,10,one,doggo,6148.0,18212.0,2016-07-19,web_site,0.906673,False
755206590534418437,14.0,10,one,,6148.0,18212.0,2016-07-19,web_site,0.906673,False
755110668769038337,13.0,10,Watson,,12621.0,23446.0,2016-07-18,Labrador_retriever,0.708974,True
754856583969079297,11.0,10,Winnie,,2870.0,7616.0,2016-07-18,golden_retriever,0.8723850000000001,True
754747087846248448,12.0,10,Keith,,591.0,2854.0,2016-07-17,rotisserie,0.471493,False
754482103782404096,10.0,10,Milo,,2220.0,5852.0,2016-07-17,tub,0.596796,False
754449512966619136,11.0,10,Dex,,846.0,4147.0,2016-07-16,beagle,0.858513,True
754120377874386944,10.0,10,,,2670.0,8655.0,2016-07-16,chow,0.168909,True
754011816964026368,12.0,10,Charlie,,4079.0,9726.0,2016-07-15,French_bulldog,0.600985,True
753655901052166144,10.0,10,,,2492.0,6458.0,2016-07-14,miniature_pinscher,0.456092,True
753420520834629632,11.0,10,,,4071.0,8731.0,2016-07-14,balloon,0.267961,False
753398408988139520,12.0,10,Scout,,2186.0,6384.0,2016-07-14,whippet,0.163794,True
753375668877008896,8.0,10,Hank,,2655.0,8411.0,2016-07-13,bluetick,0.360071,True
753294487569522689,11.0,10,Ace,,1191.0,3758.0,2016-07-13,chow,0.194773,True
753026973505581056,10.0,10,Tayzie,,1109.0,4283.0,2016-07-13,Pembroke,0.868511,True
752917284578922496,11.0,10,Grizzie,,1790.0,7592.0,2016-07-12,German_shepherd,0.609283,True
752682090207055872,10.0,10,,doggo,1846.0,6642.0,2016-07-12,German_shepherd,0.299966,True
752682090207055872,10.0,10,,,1846.0,6642.0,2016-07-12,German_shepherd,0.299966,True
752660715232722944,10.0,10,,doggo,1794.0,4878.0,2016-07-12,goose,0.3393239999999999,False
752660715232722944,10.0,10,,,1794.0,4878.0,2016-07-12,goose,0.3393239999999999,False
752519690950500352,11.0,10,,,3917.0,8157.0,2016-07-11,swing,0.999984,False
752519690950500352,11.0,10,,puppo,3917.0,8157.0,2016-07-11,swing,0.999984,False
752334515931054080,8.0,10,,doggo,1263.0,4238.0,2016-07-11,Bedlington_terrier,0.399163,True
752334515931054080,8.0,10,,,1263.0,4238.0,2016-07-11,Bedlington_terrier,0.399163,True
752173152931807232,12.0,10,Brody,,2106.0,6569.0,2016-07-10,Labrador_retriever,0.527659,True
751937170840121344,11.0,10,Ruby,,1530.0,5770.0,2016-07-10,Lakeland_terrier,0.424168,True
751830394383790080,12.0,10,Tucker,,2227.0,6428.0,2016-07-09,chow,0.703569,True
751598357617971201,13.0,10,Toby,,3440.0,8699.0,2016-07-09,toy_poodle,0.757756,True
751583847268179968,5.0,10,,doggo,1265.0,4849.0,2016-07-09,dalmatian,0.8683040000000001,True
751583847268179968,5.0,10,,,1265.0,4849.0,2016-07-09,dalmatian,0.8683040000000001,True
751583847268179968,5.0,10,,pupper,1265.0,4849.0,2016-07-09,dalmatian,0.8683040000000001,True
751538714308972544,10.0,10,Max,,1445.0,5547.0,2016-07-08,Labrador_retriever,0.516257,True
751456908746354688,12.0,10,,,1127.0,3516.0,2016-07-08,golden_retriever,0.714409,True
751456908746354688,12.0,10,,pupper,1127.0,3516.0,2016-07-08,golden_retriever,0.714409,True
751251247299190784,10.0,10,Gilbert,,6695.0,13791.0,2016-07-08,Walker_hound,0.178852,True
751205363882532864,12.0,10,,,2086.0,6948.0,2016-07-08,Labrador_retriever,0.947164,True
751132876104687617,10.0,10,Cooper,,1480.0,5610.0,2016-07-07,Labrador_retriever,0.92939,True
751132876104687617,10.0,10,Cooper,puppo,1480.0,5610.0,2016-07-07,Labrador_retriever,0.92939,True
750868782890057730,11.0,10,Milo,,1595.0,5306.0,2016-07-07,toy_poodle,0.912648,True
750868782890057730,11.0,10,Milo,pupper,1595.0,5306.0,2016-07-07,toy_poodle,0.912648,True
750719632563142656,12.0,10,Meyer,,5747.0,14621.0,2016-07-06,Pembroke,0.972587,True
750506206503038976,8.0,10,Malcolm,,1316.0,4934.0,2016-07-06,American_black_bear,0.2191659999999999,False
